gene_name,ASDC,B intermediate,B memory,B naive,CD14 Mono,CD16 Mono,CD4 CTL,CD4 Naive,CD4 Proliferating,CD4 TCM,CD4 TEM,CD8 Naive,CD8 Proliferating,CD8 TCM,CD8 TEM,Eryth,HSPC,ILC,MAIT,NK,NK Proliferating,NK_CD56bright,Plasmablast,Platelet,Treg,cDC1,cDC2,dnT,gdT,pDC
HES4,0.0,0.0,0.0008392709031235235,0.0006543056377183998,0.007544149492247243,0.08583236542052552,0.0012723185651131175,0.00604532740117758,0.00016409237271575172,0.0034121351964797597,0.0023103705312024214,0.004815298132076595,1.634785191995114e-05,0.0008608018212261648,0.0032769806785069022,0.0,0.00031154896066065696,2.9917883981323e-07,4.243953012617041e-05,0.0010289162949652653,0.0,0.0,0.00031558190911129547,0.000631669257406875,0.0003594146118648389,0.00021706276065847074,0.002183802145181435,0.00024086680140045225,0.0013805973468203891,2.1272473416988902e-05
ISG15,0.0,0.0005863012384442756,0.0024507522598342657,0.004651382141341864,0.027186589729227828,0.016221656783135696,0.000861007279527537,0.01093569069132605,0.0005230182773234837,0.002269430930274652,0.001464085496486911,0.007133799702956134,0.00011855213109301932,0.0010970843933308938,0.005744581855887443,7.8401821246743e-05,0.001248196609625385,0.00012166915947886547,0.0015761492741539485,0.015841517490300605,0.0003858187476205588,0.0,0.0021429392483471865,0.004020258423514611,0.002013729817810339,0.0008330602980015644,0.00750646148997236,8.059588558884112e-05,0.002142091001726687,0.000676129976797113
TNFRSF18,0.0,0.0,0.00020474630279343486,0.0002799798152488542,0.011028498252711794,0.001488888297767943,6.536207647156456e-05,0.003995094372649888,0.0002563069013530317,0.005648899165717092,0.0013271156413363627,0.00228305376734661,0.0,0.0003613097959418443,0.0,5.559294450618868e-05,8.255749166108384e-05,0.0012971103515139193,0.0004599504136619803,0.03118253222247902,0.0004886859594233073,0.004991530357272511,0.0005157765369823153,0.00036284478391135355,0.0,0.00012717963376096542,0.0013367114811322356,0.00019057105777253724,0.0,0.00011835464583087596
TNFRSF4,0.000303701630663622,9.997603375133668e-05,0.000501452523052226,0.0018146043458475702,0.015377546054077484,0.0009519591645192893,0.0004031631109170375,0.005175071306297907,0.0003493901171470748,0.029296645906558227,0.0025420236674484897,0.00023002052721854405,3.7997799545719246e-05,0.0,0.0,7.691216593619377e-05,0.0,0.0009115034008861933,0.0,0.003110924020813588,0.0,0.0003421366518763236,0.0004408718497248554,0.0009048295233374803,0.0009369809385609829,6.330524591746656e-05,0.0012688891402363733,0.0002651992055322516,0.0,0.00020624487491449628
HES5,0.00012010148979069157,0.0,0.0,0.0,0.0005509115962059052,0.0006018150488609209,0.0003983880736355694,0.0,1.928566883224736e-05,0.0,0.00024720878155037873,0.0,3.9450222919734657e-05,0.00047185218183698474,0.0,0.0,4.742315755301707e-05,8.610550059739985e-06,0.0005583782832510042,0.0026944091876071052,0.0002336422654669601,0.0005190449638201589,0.0,0.0002306738528101704,0.0,0.0,0.0,0.0002811986487539775,2.8093606643686542e-05,0.0004970762311653498
PRDM16,0.0,0.0006133120849690643,0.0,0.0002032379182723698,0.00048713176256898194,0.0,0.0003129027136981044,0.0,3.2914596992950074e-05,0.0006069516290938548,0.0,0.0005778307496804302,0.0,0.0002299802224023928,0.0,0.0,0.0005206309700321876,0.00013466478665102866,0.0,0.0,2.075668324719171e-05,0.0003335675889163392,0.0,0.0,0.0,0.0,0.0,0.0,0.0008802128177913815,0.0
RBP7,6.135354412406535e-06,0.0022990930841111368,0.00315821314951914,0.007463991313014118,0.23769232215597347,0.006485925934174519,0.0017292430902106082,0.018465941578310607,0.0002290002159288651,0.018051754433866307,0.0045905778459507385,0.013272530501601931,0.00035268023668599824,0.003542010567104237,0.012764847165529725,7.566533439140599e-06,0.0002492003588999703,0.00013337770760879497,0.0032925646910384465,0.022941689624452755,0.0003091644020689621,0.0007687449200808327,0.0005101564556413418,0.0012830411398222497,0.0027837313264312824,0.00041732679671813155,0.0033952994815258375,0.0006758504171118229,0.004359727130579083,0.0006797775743563328
PGD,0.0002081792482955258,0.0020085428790114213,0.0028004591186441274,0.007253231144629391,0.19165223503280004,0.00858520205815605,0.0020797706508746128,0.02009579895376934,0.0006788078782089535,0.016484173241067213,0.004707992041851128,0.014041332815445173,0.00017826629896433577,0.0029060823740680863,0.0129388638479504,1.672987953704741e-05,0.0004274383305206131,0.0001378348154318365,0.003946466711207686,0.017171692985737508,3.4595309643781214e-05,0.0007235681239056158,0.001820222164317653,0.0026726007532241747,0.0026296716503825257,0.0009519653956168161,0.010916226114328853,0.00039784382638174964,0.0036931144449592335,0.0015800007761876955
TNFRSF1B,0.00033546874903267465,0.002560781458286421,0.007381538110128094,0.01759933624029797,0.215568554832684,0.05271477449929152,0.0017107476702755697,0.0501194733300383,0.00025917717369250415,0.0201580575692466,0.004906132085662707,0.03448972518460636,0.0004460697708936756,0.0054565110514841475,0.008512426868519052,8.54880870456709e-05,0.001163711959635716,0.0003490711651231715,0.004141316658883731,0.011626019145766442,0.0010018198673413803,0.002192907778225117,0.0023444300519679384,0.005595843020177793,0.0009757389053557386,0.0011192329160453207,0.012762023734466998,0.0006971167173642767,0.001651909164359422,0.0036540078591249525
FAM131C,0.0,0.0,0.0,0.00024390060345469422,2.4222097033455015e-05,0.0,0.0,0.0010263995676607074,0.0,0.0,9.450101647279219e-05,0.0,3.629060499721337e-05,0.00011253809537281612,0.00043694056977550133,0.0,0.0,1.981755668734042e-05,0.0,0.0013444367185788675,0.0,0.0,0.0,0.0003182571402650103,0.0,0.0,0.0,0.0,0.0004883736658978233,0.0
EPHA2,0.0004602696712452392,0.0,0.00041846697736747096,0.0,0.0,4.4680682323328114e-05,0.0003360393606248735,0.0011001752213541938,0.0,0.0005411498025429395,0.00045225606344256875,0.0,0.0,0.0,0.0,0.0,4.46476458526579e-06,0.0,0.0,0.000750852334338914,2.7315310914266533e-05,0.0,0.0,0.000393541842012346,0.00035047854441438986,0.0,0.0,0.00022374212892461998,0.0001828741517162502,0.008287114392811157
PADI2,0.00014582768806314927,0.0012282767328553046,0.0018632795620758813,0.003267126623034189,0.06745375087871563,0.0009279161500250765,0.0011617355729556245,0.007838405441362273,0.0,0.006353628890736207,0.001854027006626069,0.003739304631587226,0.00017924138321867567,0.0010121726708600676,0.0015174953546417402,6.313455730422302e-05,4.590926583458721e-05,0.0,0.0011497576075045757,0.007913164190013866,0.0,0.0005226963851308053,0.00040996310055707585,0.0013000277098760282,0.0011760595895706771,0.0007974341106300464,0.004378407367654269,0.0003405693626828965,0.0021223347313859,0.00052028680956695
PADI4,4.089072743029831e-05,0.0010417846926960017,0.0023464394497290098,0.0032030110510090637,0.07098663162775609,0.0028148960083080876,0.0016971026186385352,0.0036943511517233407,7.476865954669787e-05,0.007470085119773318,0.0026956447701580455,0.0011107033167390146,0.00012944547508653148,0.000909946826351149,0.005803716352651422,2.4942831201468785e-05,8.782363829018536e-05,0.0001299245029358076,0.0020428200851529965,0.007816819922640716,0.0004839055259043823,0.0,0.00019786344926264743,0.0077241755956940494,0.0009758977965835802,0.0005263521002323301,0.002667314700861123,4.945791850319292e-05,0.0008940240562005375,0.0005656021453624982
PLA2G2F,4.6878520889581665e-06,0.0,6.496705616920728e-05,0.0,0.0,0.0017776562830036369,0.00020356292002732257,0.0,0.0,0.0006114404944814744,0.0,0.0,0.0,0.0,0.0,0.0,6.810273696855607e-05,0.0,0.0,0.0,5.0359719024117844e-05,0.0,0.00012985143308441582,0.0,0.0,0.0,0.0,0.0,0.0,0.00017850073427005952
CDA,7.001529123729089e-05,0.00331914317750448,0.004312998959631331,0.01029905920543217,0.22916262355585926,0.016364898584815046,0.0021316247330646076,0.02196612989003155,0.0003531723985688018,0.014978750128465501,0.005236365047974534,0.014793781226203118,0.0002608683187800276,0.0037549000149588174,0.013622513230993283,0.0,0.0005927801812440903,4.115872662135978e-06,0.0029752948241419386,0.022263460104868127,0.00046926588241769096,0.0011856377486784142,0.0005100339815778954,0.0016230442182927352,0.0033865332556286543,0.00012196234172112685,0.0031500447323863368,0.0003641161534446713,0.0047190883456500465,0.0010616253294777334
C1QA,0.0,0.0009275732358906552,0.0008787293082312964,0.0013156531635187818,0.0027735560091068923,0.03486423789138393,0.00027906868565730214,0.0026654654830147173,3.9301878273834134e-05,0.0010591251171232496,0.0008115055726916065,0.0,8.62980474213293e-05,0.0011695157169397952,0.0018362822316140281,6.5038990686439035e-06,0.00021058687883290794,0.0,0.00024012861049715895,0.002505578918482687,0.0003345279649681343,6.908479711387194e-05,2.679007004957601e-05,0.0003084521948076846,0.0,0.0,0.0016466498827603093,0.00022166296834957855,0.0009903156560411297,0.00021490192348183612
C1QC,0.0,0.0,0.0006067461854002421,0.00047912378328662797,0.0011970221219073096,0.007570301163478899,0.00043341612512504124,0.0,0.0,0.0013463112263514265,0.0,7.763969243335112e-05,0.0,0.0005734979606670798,0.0005439675662028964,6.58397246050546e-05,4.9903387581928804e-05,0.0,0.0006243317945675564,0.0005390652804537766,0.0,0.00017397008426833782,0.00015622885338073544,0.0,0.0,0.0,0.0,0.0,0.0006273087700023883,0.0
C1QB,6.205766647293665e-05,0.0005188287617383658,0.0006081826588211214,0.0009419170234408192,0.0026901566095802742,0.014255323076138415,0.0007059888236174983,0.0017584345115329025,0.0,3.3646906742124116e-05,0.0,0.001421495587508259,0.0,0.0,0.0011054398953775912,0.0,0.00011409223776059907,1.7280554286180916e-05,0.0006740260295816647,0.0,0.0,2.6694601015231356e-06,0.00016665341979282822,0.00017512346015602365,7.736344821918095e-05,0.0,0.0010842550156107134,2.9535090762422556e-05,0.0,9.966130315441912e-05
ID3,0.0001168247218094054,0.003375595848780999,0.008491409150065854,0.00437991489771461,0.006596592410234914,0.001878862894093114,0.0005590356510019046,0.004486185360434769,0.0,0.0034297785639221257,0.0010459142550114375,0.00026911919620808966,0.0,5.0878672114729184e-05,0.0031986678282660552,0.0,0.0,0.0,2.3348088593611038e-05,0.005057678147948996,0.0,0.00026305024289019485,0.0006677941915863572,0.00034424708100389,0.0036352163979810337,0.00020776679556067101,0.004802757005114788,0.00036321020499796575,0.00013031848590450146,0.0007427914346280762
CLIC4,3.313475862631865e-05,0.0014313697974670525,0.0011035461315287431,0.004973625599490772,0.048910680090064496,0.0006800674175111432,0.0007001636195186345,0.012135870177346408,0.0,0.007896933592039801,0.004013564235853195,0.006477535401869128,0.00011755570811666782,0.0010043048655086206,0.006972304221425363,0.0,0.00020785610525375642,1.8398132054620042e-05,0.0026858858878975322,0.010841413123525045,0.0004839683828459229,0.0003399750326540385,0.00361393101444063,0.0034382878849670284,0.0006667660040642343,0.0003261374393538352,0.0037546693238523776,0.0006065223220058646,0.0024190230222802533,0.0
STMN1,0.00031828173777836977,0.00031909561031318034,0.0003830204294421602,0.0025118490209790068,0.037025720654418004,0.005840162692506423,0.0007957936671878496,0.01365865679775502,0.002792154358616572,0.00040744271631565354,0.0005435544124563485,0.00855850102629585,0.0033845821742403137,0.00030832240284173196,0.0043089577442521065,0.000277388655494204,0.004210159575638528,4.4487189642117286e-05,0.0011590820297227022,0.004883516902465246,0.014701653654383584,0.0,0.0011522629735768453,0.002341844626782552,0.0008155024961209456,0.0008301920097564253,0.004653958574014516,0.00045290267620146096,0.0010935428724654361,0.00963895366557821
CD52,0.0010890093790439925,0.005523100626656174,0.008178063474136854,0.021791489076260495,0.04673420650121973,0.009452114995760708,0.010758546761112209,0.01449364307888712,0.00013750773868670407,0.02239504197242459,0.005233897861658843,0.015993167913519013,0.000856316512977906,0.0029758678540710015,0.014204241934400397,0.0005669311482201511,0.00208260454615139,1.975467435522127e-05,0.0005160376531165856,0.02160365883894877,0.0010373936835795794,0.00014709686696456892,0.0011958314115884106,0.013397054605219116,0.0008343788315133827,0.0017131642918395418,0.005904162682619951,0.0,0.001313803264374691,0.005103403630269399
ZNF683,0.00019753765753582897,0.0007070629483785229,0.0006679484108511602,0.0019621385415555803,0.007754171272814636,0.0005659861860243254,0.0029530666900020597,0.0032892762428549105,9.221892306976454e-05,0.0020500390360711496,0.0003499222318641415,0.0018494536360942337,0.0005443077848467093,0.0,0.026278254251954847,0.0,1.2930374307940085e-05,9.317916340001453e-05,0.0007118894659561281,0.002814785342710291,0.0001608105238488644,0.0003118924973405379,0.0,0.0,0.0007774252567319673,0.0,0.0012284274414788854,0.00012093845672156434,0.003942337498069826,0.0
FGR,0.00028293253892364145,0.003113354058950857,0.0064464966954640435,0.00839290178648433,0.20874522578735766,0.028470345769518346,0.0024617713274188713,0.04804983167404653,0.00039849885432807763,0.03970811003254204,0.01068506536270375,0.028282965876248234,0.00011755996285089942,0.006881191465032632,0.010378294153881695,0.0,0.0005113765886609611,7.753854937608828e-05,0.006269993060505019,0.007936224403865655,0.0005998721980715604,6.858208692472889e-05,0.002356248029708241,0.004956327221564916,0.006166479407505698,0.0017931843378777845,0.015489204328082318,0.0011048855990253292,0.0024071908556124733,0.0019063492264334014
IFI6,0.00025162667492339974,0.0016389555975662162,0.0039000123271477616,0.00854262717435783,0.06441613918426303,0.013049965871511082,0.0006485852620475852,0.009980733847230638,0.0007260394592942809,0.006736541959304176,0.002495762137081581,0.0073321632191347685,0.00036428573860392,0.00162820773995076,0.0058207264406338055,0.00013536204656061646,0.0006433569166007791,0.0,0.001991870510180682,0.010362631430628877,0.0002824805030091637,0.000684651700069927,0.001963991158062006,0.003992219207883174,0.002797697090033191,0.0006719390277920567,0.005608970939173452,0.0,0.0016347280799282604,0.0016696813336390948
THEMIS2,0.00027245716271939724,0.0005568291444083551,0.002874136946495298,0.01004033768588819,0.15547895081974183,0.022137294682014197,0.0012992890823342318,0.030075921365792846,0.0008399903642970497,0.020962577816750594,0.005919586452029613,0.019158406355556767,0.00030248990445003177,0.00486678458488532,0.011397229107269258,0.00024176636590556022,0.0009779831034507636,0.00032298015505016764,0.001857706189804853,0.009047836740724069,0.00027042814103162005,0.0007620657758571348,0.003792764192383946,0.004145984542010983,0.00412681051795083,0.0011064597636988305,0.01133308793450638,0.00016781858878445188,0.0029678239396728756,0.0012734789854661477
