gene_name,ASDC,B intermediate,B memory,B naive,CD14 Mono,CD16 Mono,CD4 CTL,CD4 Naive,CD4 Proliferating,CD4 TCM,CD4 TEM,CD8 Naive,CD8 Proliferating,CD8 TCM,CD8 TEM,Eryth,HSPC,ILC,MAIT,NK,NK Proliferating,NK_CD56bright,Plasmablast,Platelet,Treg,cDC1,cDC2,dnT,gdT,pDC
HES4,-0.004344662,-0.041841503,-0.045770396,-0.059619226,0.047879532,0.63990206,-0.036459383,-0.048403155,-0.0066695483,-0.06205538,-0.056402914,-0.06517034,-0.018862478,-0.03918365,-0.059129216,0.003979656,-0.015706996,-0.023516113,-0.026773103,0.0010739712,-0.020201607,-0.034465127,-0.019340891,-0.04103365,-0.03686736,0.0046223095,0.0052073267,-0.018349258,-0.036255818,0.012931971
ISG15,0.0043328027,-0.017628182,-0.049125556,-0.104588166,0.07025674,0.18165956,0.011843396,-0.06562814,0.075317584,0.007823108,-0.046305142,-0.061535925,0.057159167,-0.02430461,-0.015993448,-0.014285434,-0.04340486,0.016122323,0.02666445,0.079488814,0.037522014,-0.006348242,0.026814751,-0.10037345,-0.021224724,0.032702427,0.022503871,-0.0042522997,0.002621943,-0.015634883
TNFRSF18,-0.019076414,-0.027934449,-0.032953624,-0.02021156,-0.085817866,-0.05628075,-0.0004926699,-0.08114909,0.01617034,0.080048464,0.040486246,-0.06794887,0.007857337,-0.010019825,-0.028448483,-0.010973995,-0.0063326024,0.27472797,0.0047125625,0.17158917,0.0134350415,0.22008939,0.014409191,-0.04897683,-0.013480479,-0.02631481,-0.04232024,-0.028785074,-0.0021118815,-0.027710045
TNFRSF4,0.02337569,-0.047111746,-0.04496212,-0.059178237,-0.07732297,-0.03939497,-0.035948507,-0.051292818,0.018930526,0.25323936,0.1128488,-0.056013066,-0.018671766,0.00627488,-0.041344963,0.0025465547,-0.0046774424,0.21630348,-0.020280011,0.05970139,-0.010071078,0.076583445,-0.010100137,-0.040494002,0.003220447,-0.01500181,-0.039866034,-0.027457615,-0.019846728,-0.018355891
AJAP1,-0.0043769446,-0.011332037,-0.012154901,-0.015247768,-0.02295019,-0.013912069,-0.010197013,0.010765984,-0.0047116093,-0.017481692,-0.013429696,-0.016462868,-0.0044912025,-0.011931251,-0.016077423,-0.0051246225,-0.006121795,-0.005599258,-0.010851492,-0.018137718,-0.006908359,-0.008206258,-0.006758084,-0.01123737,-0.010300114,-0.006037738,-0.0109491125,-0.0066045183,-0.012418698,0.43362537
AL359881.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SLC2A5,-0.006581864,0.0135592,0.010504841,0.1753817,-0.018053293,-0.008262114,-0.015333896,-0.027998576,-0.0070851273,-0.026288284,-0.020195067,-0.013873035,-0.006753712,-0.01794176,-0.024176588,-0.0077062272,0.10084818,-0.008419951,-0.016318055,-0.02727477,-0.010388529,-0.012340218,0.16473338,-0.01689834,-0.015488908,-0.009079296,-0.016464869,-0.009931633,-0.01867476,-0.012148741
MIR34AHG,-0.002443419,-0.006326088,-0.0067854575,-0.008512048,-0.012811924,0.026025869,-0.005692482,-0.010394048,-0.0026302435,-0.009759128,-0.007497106,0.019877303,-0.0025072165,-0.0066606053,-0.008975185,-0.0028608197,-0.0034174838,-0.0031257772,-0.0060578366,0.016641678,-0.0038565807,-0.0045811203,0.13030027,-0.0062732548,-0.0057500307,-0.0033705544,-0.006112302,-0.0036869673,-0.006932722,-0.0045100213
RBP7,-0.02453173,-0.050603464,-0.039103284,-0.06065361,0.63832,0.15357293,-0.051782466,-0.092532635,-0.0068659387,-0.08911115,-0.063553736,-0.08915332,-0.025172163,-0.066872,-0.07996207,0.009024182,-0.03431119,-0.022788849,-0.051304583,-0.056241605,-0.038719743,-0.039703522,-0.031229673,-0.0387648,-0.047655996,-0.026399434,-0.04404318,-0.037016712,-0.04805585,-0.027856797
SRM,0.069553904,0.020387297,0.014488955,-0.016663026,-0.018845985,0.005317146,0.00048354015,-0.050344966,0.037625916,0.0024829297,-0.010430546,0.012905431,0.059644192,-0.004802734,-0.026754867,-0.027480181,0.03891296,-0.02279426,0.031192223,-0.037965864,0.022117209,-0.021776905,0.13045341,-0.07697705,-0.01876751,0.03952325,0.10050976,-0.016539788,-0.015774334,0.016915983
TNFRSF1B,0.038600132,-0.06648146,-0.07702114,-0.15468933,0.47488052,0.35038936,0.035213657,-0.2075795,0.03493622,-0.06018286,-0.05459612,-0.18550164,0.034775045,-0.06882128,-0.0001399602,-0.022661781,-0.06541738,-0.038895767,-0.06010756,0.010896016,0.02735341,-0.045941006,-0.065982476,-0.10442688,-0.0065754545,-0.046797317,0.101011194,-0.03379553,-0.0034027337,0.013664425
PADI4,-0.007989164,-0.032608114,-0.042680424,-0.050847787,0.298036,-0.048215967,-0.041686323,-0.031868197,-0.010564837,-0.07476194,-0.06273424,0.0436533,-0.020979816,-0.041007135,-0.0594393,-0.0009749095,-0.010358651,-0.0055770874,-0.05069069,-0.056133933,-0.032271102,0.0039919447,-0.023574132,0.1513945,-0.012322027,0.06287461,-0.015418558,-0.022297436,-0.019088782,0.07507272
CDA,-0.026203327,-0.06316799,-0.06500579,-0.07454476,0.6577971,0.3122427,-0.056294497,-0.10261861,-0.010464787,-0.09014816,-0.06971845,-0.08348829,-0.017599024,-0.06345549,-0.0771247,0.015558938,-0.03664916,-0.025139593,-0.0515151,-0.09991574,-0.034628004,-0.049128123,-0.02712859,-0.06727443,-0.061663557,-0.02191064,-0.057521384,-0.039539102,-0.074346796,-0.03755868
DDOST,0.07166907,-0.034673262,-0.036070302,-0.06486503,0.01871898,0.027081596,0.025355628,-0.052555386,0.027723458,-0.04169575,-0.0281596,-0.05504975,0.022858722,-0.014529733,-0.005636782,-0.03573471,0.08261536,-0.020152425,-0.013491509,0.030053526,0.055902615,0.021320457,0.16685395,-0.10906236,-0.042194463,0.076840185,0.16680188,-0.015607211,-0.023623707,0.09687625
C1QA,-0.011448964,-0.029641805,-0.023534926,-0.019522646,0.016596794,0.41034338,-0.026672848,-0.048702724,-0.012324384,-0.045727707,-0.035128746,-0.043062698,-0.011747883,-0.031209208,-0.022602651,-0.013404769,-0.00025079827,-0.01464624,-0.01897666,-0.02992871,-0.018070532,0.0024803143,-0.017677434,-0.029394126,-0.017132176,0.00017626239,0.099344976,-0.01727577,-0.032484222,-0.008810333
C1QC,-0.005017558,-0.012990619,0.0047614616,-0.017479466,-0.0047952523,0.23193134,-0.01168947,-0.021344148,-0.005401202,-0.020040298,-0.015395259,-0.0046745767,-0.0051485593,-0.013677512,-0.018430522,-0.005874677,-0.0070177764,-0.006418766,-0.012439749,-0.020792386,-0.00791948,-0.009407306,-0.007747199,-0.012882101,0.010120827,-0.006921413,0.007960642,-0.0075711412,-0.014236304,-0.009261348
C1QB,-0.0076115546,-0.0065091834,0.0035973487,-0.026516011,-0.011396876,0.27269498,-0.017732749,-0.015476598,-0.008193531,-0.021484686,-0.023354359,-0.019260477,-0.0078102667,-0.020748606,-0.027958747,-0.008911769,-0.01064587,-0.009737168,-0.01887087,-0.01421802,-0.012013707,-0.014270723,-0.01175236,-0.006133558,-0.017911982,-0.010499667,0.07623081,-0.011485329,-0.02159622,-0.0140493
E2F2,-0.011612772,-0.0032005145,0.0009125542,-0.019903345,0.02497905,0.12301781,-0.017133627,-0.043705415,0.23309122,-0.040323734,-0.02792872,-0.04367874,0.11757779,-0.023173515,-0.02959007,0.024245387,-0.0006624649,0.0565128,-0.028790878,-0.03048477,0.11010197,-0.009596723,0.067845285,-0.021087956,-0.027327947,-0.016019126,0.0068344153,-0.017522912,-0.032948826,0.027048986
ID3,-0.020616928,0.11872211,0.1848759,0.06524003,-0.045358114,-0.057159167,-0.04182013,0.00810061,0.0825358,-0.031162253,-0.053989958,-0.01391423,-0.009145755,0.0078780465,-0.044228684,-0.024138782,-0.011091349,-0.026374439,-0.034346838,-0.074902505,-0.016067736,-0.024037424,-0.007841743,-0.04726778,0.070523895,0.026363652,0.1346661,0.07919897,-0.04347704,-0.023751376
PITHD1,0.023113577,0.014467365,0.010504041,-0.0053277495,-0.07406371,0.020320307,0.0067896782,-0.027274467,0.071725994,0.010907691,0.0022540812,-0.0148762865,0.012064511,0.023001706,0.012184074,0.047170434,0.011779574,0.007528931,-0.0030929337,0.03258535,0.075078756,-0.030548219,-0.0015460534,-0.08776762,-0.010052735,0.03926634,0.01757145,0.013143683,-0.013045231,0.011806765
CLIC4,0.016329987,0.078483306,0.07076429,0.12772475,0.23163153,0.0436335,-0.04389361,-0.083965756,-0.022954604,-0.08181406,-0.056429584,-0.07634234,-0.009476489,-0.058128163,-0.07458747,-0.024966823,-0.0037832677,0.0036409413,-0.052867625,-0.07778228,-0.033656973,-0.039980214,0.15917727,0.03906959,-0.044372667,0.0056938287,0.056862533,-0.023439389,-0.05556562,-0.018871073
STMN1,0.038678974,-0.01555032,-0.045729082,-0.029892325,-0.15990984,-0.08739493,-0.0013224359,0.09433631,0.1705164,-0.06023055,-0.058363233,0.049810022,0.16170388,-0.03154043,0.016446494,-0.023077445,0.18734625,-0.0057379976,-0.02000853,-0.043344326,0.23545182,-0.015200851,0.0108469175,-0.04847417,0.0036225026,0.033268265,-0.014134156,-0.0034548903,0.024784198,0.23725702
CD52,-0.10397931,0.13022077,0.12818766,0.19526976,-0.18744737,0.10423087,0.18659225,-0.039778005,0.062256277,0.11892444,0.075183436,-0.070756964,0.06571734,0.05421916,0.1359452,-0.08741091,-0.12661259,0.03046473,0.02674011,-0.12763712,-0.08575958,-0.055778395,-0.08407222,-0.17805436,1.364401e-06,-0.124823734,-0.12863608,0.013960478,0.045089968,-0.15035044
ZNF683,-0.015289408,-0.039584726,-0.029846469,-0.048139963,-0.062051307,-0.026524559,0.124710284,-0.052134663,0.014778209,-0.047479134,-0.046912324,-0.05279501,0.13182998,0.015938113,0.2541849,-0.0038033694,-0.0213845,-0.006599605,-0.031026626,0.04915145,-0.0025947453,-0.01964244,-0.023607122,-0.025533943,-0.028801277,-0.009132473,-0.024769276,-0.012038934,0.12776414,-0.02822095
HMGN2,0.012531009,0.014770176,0.0039679157,0.048344485,-0.012750664,0.06590174,-0.030294443,0.018851588,0.12660865,-0.038003586,-0.036092073,-0.010450626,0.11172889,-0.06249216,-0.024777787,-0.0829237,0.0392739,0.01155424,-0.02829557,0.008798879,0.16931382,-0.009880692,-0.053267427,-0.16552952,0.016171947,-0.012650084,0.027710743,0.010697206,-0.0039507872,0.07497799
GPR3,-0.0018921942,0.100507304,-0.0052546747,-0.0065917494,0.01858155,-0.006014336,-0.0044082697,-0.008049171,-0.0020368674,-0.0075574885,-0.005805782,-0.00711704,-0.0019415929,-0.0051580025,-0.006950409,-0.0022154257,-0.0026465063,-0.002420609,-0.0046912003,-0.007841111,-0.0029865503,-0.0035476282,-0.0029215817,-0.004858023,-0.0044528395,-0.0026101687,-0.004733392,-0.002855194,-0.005368718,-0.0034925917
FGR,0.008699859,-0.026188152,-0.08797658,-0.06789783,0.4935536,0.3000948,-0.011146937,-0.18251924,-0.030837672,-0.15948276,-0.11637797,-0.14830004,-0.00571026,-0.10603165,-0.035372417,-0.028013892,-0.065481044,-0.04147715,-0.08947194,0.13051009,0.041293863,0.043199047,-0.04220435,-0.07151678,-0.09668451,0.026532223,0.17155664,-0.06711422,-0.02452871,-0.065726586
IFI6,-0.046011716,-0.056591544,-0.05448673,-0.112966105,0.24916936,0.1615785,0.0059003886,-0.0146004995,0.06938456,-0.054714836,-0.033605393,-0.07501455,0.041050352,-0.048192922,-0.018890614,-0.007065259,0.0111446325,-0.0012697985,0.023580974,-0.024042428,0.048500627,-0.014980321,0.024313193,-0.038919404,-0.05302603,-0.040019263,0.05745553,-0.010477861,-0.012529619,-0.069113284
THEMIS2,0.08908518,-0.022662709,-0.012824063,-0.10867379,0.42221576,0.23313183,-0.01111489,-0.12363277,0.0057212124,-0.12076319,-0.1105261,-0.13912618,0.0002308585,-0.10087726,-0.07039578,-0.042348802,-0.038909353,-0.0464444,-0.04510498,0.021510288,0.014600236,-0.030789662,0.020193676,-0.07855496,-0.08297453,0.059554584,0.19934975,-0.035671066,-0.05733483,0.1059451
PTAFR,-0.023607984,-0.042041156,-0.0077652247,-0.06837585,0.57389826,0.06815272,-0.044557348,-0.09449925,-0.025413075,-0.0882766,-0.06412159,-0.06887253,-0.024224347,-0.06435392,-0.076406494,0.00021768839,-0.03301927,-0.03020082,-0.05852997,-0.07558619,-0.022432566,-0.044262104,-0.036451124,-0.01471277,-0.055556003,-0.024678556,0.17395829,-0.0356229,-0.06698304,-0.043575235
SPOCD1,-0.004771463,-0.012353452,-0.013250481,-0.016622093,-0.013698486,-0.015166052,-0.011116116,-0.0069035017,-0.005136275,-0.019057397,-0.014640168,-0.017946722,-0.00489602,-0.013006672,-0.017526498,-0.0055865417,-0.0066735796,-0.0061039384,-0.011829584,-0.019772515,-0.0075310506,-0.008945899,-0.0073672063,0.34734616,-0.011228528,-0.0065819453,-0.011935973,-0.007199824,-0.0135380495,-0.008807064
MARCKSL1,0.064481504,-0.0012905619,0.115051374,0.10453116,-0.012874851,0.2197751,-0.064951256,0.05683597,0.06985211,-0.021713113,-0.058303807,-0.041523542,0.006284045,-0.034847073,-0.04512535,-0.03551081,0.066982456,-0.037144125,-0.09091768,-0.08837425,-0.029303752,-0.053887162,-0.036681022,-0.088339016,-0.008515035,0.11345621,0.059621602,0.01369873,-0.062298417,0.0069814394
TMEM54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RNF19B,-0.016339233,-0.03007485,-0.013764497,-0.07108398,0.35391113,0.125447,-0.030912224,-0.08295018,0.025615577,-0.04257676,-0.05352098,-0.07037393,0.0019245568,-0.038451027,-0.041313317,-0.030713849,-0.014223075,0.0020774878,-0.03199416,-0.03117439,-0.014305366,-0.025457218,-0.018544829,-0.053646542,-0.05208858,0.06534259,0.08472316,-0.02451693,-0.04643881,-0.009644281
GJA4,-0.0015447743,-0.0039994773,-0.004289887,-0.005381466,-0.008099879,-0.0049100644,-0.0035988737,-0.006571318,-0.001662897,-0.0061699008,-0.0047398126,-0.005810321,-0.001585111,-0.0042109773,-0.005674283,-0.0018086637,-0.0021605897,-0.0019761762,-0.0038298657,-0.0064014206,-0.0024382006,-0.0028962742,-0.0023851595,0.1261014,-0.0036352682,-0.0021309308,-0.0038643256,-0.002330976,-0.004382985,-0.002851315
CLSPN,-0.012039766,-0.03117136,-0.017487653,-0.009696049,-0.040489204,-0.010353247,-0.018423308,-0.05121594,0.34518716,-0.036515545,-0.015176295,-0.03338349,0.3232805,-0.016724503,-0.013267672,-0.014096477,0.013229284,0.018349448,-0.029849574,-0.016267814,0.4119198,-0.011028602,0.050734654,-0.030910976,-0.028332867,0.014027824,-0.0040926435,-0.018167239,-0.0264106,-0.022222837
CSF3R,0.0016383266,-0.053024158,-0.07359938,-0.09940601,0.7246226,0.151912,-0.07114676,-0.1366105,-0.031165326,-0.107045576,-0.09078923,-0.111290015,-0.021077132,-0.08362421,-0.0993019,0.0046686013,0.0676662,-0.03837931,-0.07281775,-0.11238916,-0.050187137,-0.038594402,-0.04489955,-0.05037923,-0.048801783,0.013828061,0.23083986,-0.047292374,-0.0936812,-0.01970877
ZC3H12A,-0.012366752,0.0037895914,-0.04256302,-0.0345978,0.21582873,0.030585192,-0.010791364,-0.07480744,0.0048848605,0.0014689978,0.016261049,-0.063960895,0.030303832,-0.021253143,-0.02130837,-0.02731126,-0.024599507,-0.010612087,-0.016537149,-0.035642635,-0.007202656,-0.017286742,-0.000416745,-0.04937087,-0.0388027,0.023063244,0.073364995,-0.001200987,-0.016958509,0.03861511
CDCA8,-0.0083038695,-0.021498937,-0.011643956,-0.010402723,-0.030472573,-0.016410572,-0.005826847,-0.027546145,0.4465113,-0.01663952,-0.004459502,-0.022567665,0.110708565,-0.02263581,-0.021579454,0.016315544,-0.011614163,-0.010622802,-0.0078224,-0.034410525,0.20280498,-0.015568746,0.06687548,-0.009120673,-0.019541223,-0.011454696,-0.020772457,0.008169279,0.01004032,0.0014579179
BMP8B,-0.0071996967,-0.018640215,-0.006853408,0.028402511,0.015236977,0.011907664,-0.016773209,-0.030626696,-0.0077501973,-0.019244606,-0.022090703,-0.01708088,-0.0073876535,-0.019625908,-0.016221855,-0.008429585,-0.010069821,-0.009210294,-0.017849788,-0.020609042,-0.011363655,-0.013498555,0.47039568,-0.01848451,-0.016942848,-0.009931569,-0.003672166,-0.010863848,-0.0074758446,-0.01328909
MFSD2A,0.007228743,-0.016355645,-0.019947916,-0.037900425,0.28149405,0.013441231,-0.0296025,-0.0540522,-0.01367806,-0.05075031,-0.03898713,-0.04779254,0.0062454697,-0.034637112,-0.040700648,-0.014877076,-0.01777189,-0.016254952,-0.022872806,-0.05265471,-0.020055361,-0.02382316,0.032026082,-0.024615046,-0.02990184,0.12876832,0.07501538,-0.019173259,-0.03605216,0.05554254
PPT1,0.05534047,-0.040903375,-0.07896993,-0.09298048,0.42809796,0.22275323,-0.06324649,-0.072814584,-0.012259887,-0.06876135,-0.054840807,-0.065534785,0.03418773,-0.048214164,-0.086182654,-0.021419812,0.022952685,-0.01589073,-0.06638001,-0.113494515,-0.0544966,-0.0542474,-0.043644402,-0.07557302,-0.038655818,0.1733029,0.20171076,-0.06302208,-0.037664566,-0.0053671757
CITED4,0.013428657,-0.041667186,-0.06405152,-0.07358054,0.14124277,0.006042918,-0.04572765,0.11994452,-0.010104323,-0.009154097,-0.007482528,0.06597507,-0.026766999,0.014329466,-0.05023001,-0.014012129,0.007181504,-0.005965664,-0.04580871,-0.084192544,-0.041172948,-0.025324885,-0.04027723,-0.06251369,0.06011582,0.013388512,0.09694244,-0.023617944,-0.03329291,-0.014992622
CDC20,-0.0076115564,-0.019706506,-0.02113752,-0.02651601,-0.032764208,-0.024193268,-0.0030871392,-0.032378737,0.45637032,-0.021413071,-0.02335436,-0.028629038,0.15441534,-0.020748608,-0.027958747,-0.008911772,0.037224587,-0.009737172,-0.004952242,-0.031541675,0.244524,-0.014270718,0.09706569,-0.019541899,-0.0032679327,0.013975299,-0.0054646065,0.010683979,-0.009417917,-0.014049297
KIF2C,-0.00694138,-0.017971452,-0.01927642,-0.024181418,-0.012919293,-0.02206317,-0.016171452,-0.020191336,0.50187117,-0.017854227,-0.008853554,-0.015788864,0.13447478,-0.018921798,-0.014892616,-0.008127168,-0.009708567,-0.008879863,-0.017209392,-0.028764581,0.1993987,-0.013014247,0.0844549,-0.017821359,-0.016334932,-0.00957524,-0.017364144,-0.010474094,-0.019694796,-0.012812333
PLK3,0.0060065966,-0.055693053,-0.058816746,-0.074635744,0.33313748,0.1465689,-0.03769313,-0.025155984,0.014170114,0.002381767,0.00031777527,-0.0568158,-0.006410112,-0.01579145,-0.07813931,-0.027358804,-0.016907252,-0.0154329,0.0037512614,-0.10086952,-0.036825523,-0.01866119,-0.019038236,-0.07338047,-0.010634293,0.05275127,0.054119997,-0.023534724,-0.052234642,-0.011060072
PRDX1,0.014708278,-0.019918682,-0.019775158,-0.06639583,0.15000023,0.13913,-0.010757,-0.057820093,0.10087397,0.033960182,0.0019450661,-0.059455164,0.076540336,0.0046080127,0.008185935,-0.042582802,0.080729336,-0.018927332,-0.045642722,-0.098252974,-0.036972206,-0.052778535,0.097632624,-0.12514672,0.0050045396,0.03786751,0.04261497,0.0050491635,-0.046514027,0.0055040387
NASP,0.007902375,0.022470687,0.020829799,0.01836041,-0.04052495,0.016325831,-0.014548333,-0.044295333,0.12424789,-0.0519969,-0.010697653,-0.0053849393,0.10281064,-0.013938622,-0.02736511,-0.053595915,0.06956954,-0.015996942,-0.00075591303,0.03326937,0.1420302,0.018472925,0.015025736,-0.10873751,-0.044568878,0.030506335,0.046508703,8.181274e-05,0.007063317,0.04498966
PDZK1IP1,-0.010053122,-0.026027823,-0.02791787,-0.027416945,-0.047335003,-0.031953815,-0.023420868,-0.036356825,-0.010821796,-0.040152594,-0.03084587,-0.037812512,-0.010315601,-0.027404193,-0.036927164,0.18119805,-0.014060782,-0.012860593,-0.014521926,-0.041659433,0.00013015264,-0.018848408,-0.015522182,0.6601686,-0.02365772,0.0043394496,-0.025148273,-0.015169526,-0.019368004,-0.01855591
TAL1,-0.00901416,-0.012199897,-0.025032613,-0.03140225,-0.035257265,-0.010249296,-0.021000389,-0.03834526,-0.009703405,-0.03600294,-0.027658055,-0.025942072,-0.009249513,-0.024572035,-0.024993472,0.061185315,0.20874058,-0.011531477,-0.01071178,-0.03735404,-0.014227548,-0.016900472,-0.0139180245,0.46680972,-0.009006408,-0.012434519,-0.0225493,-0.013601797,-0.025575915,-0.0012378035
ELAVL4,-0.0010921811,-0.0028277112,-0.0030330266,-0.0038048034,-0.005726778,-0.0034714907,-0.0025444878,-0.0046460154,-0.001175696,-0.0043622456,-0.0033511433,-0.004107992,-0.001120699,-0.0029772238,-0.0040118345,-0.0012787621,-0.001527575,-0.0013971858,-0.0027077822,-0.0045259423,-0.0017238543,-0.0020477194,-0.001686345,-0.0028040814,-0.0025702047,-0.0015065995,0.09150355,-0.0016480373,-0.0030988408,-0.0020159378
DMRTA2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ORC1,-0.004771464,-0.012353455,-0.013250481,-0.016622093,-0.025018776,0.0021994119,-0.0111161275,-0.02029724,0.3387371,-0.019057406,-0.014640174,-0.01794672,0.25249228,-0.013006677,-0.017526504,-0.005586542,-0.006673578,-0.006103944,-0.011829578,-0.019772517,0.12785853,0.0196253,-0.0073672063,-0.012250236,-0.011228529,-0.0065819426,0.009699365,-0.007199822,-0.013538045,-0.00880706
AC119428.2,0.16873775,0.038911965,0.039962485,0.010862578,-0.019480398,-0.027701093,-0.0298352,-0.049328543,0.022727868,-0.040119927,-0.039293632,-0.048168115,-0.013140697,-0.034909397,-0.041119836,-0.014994013,-0.017911622,-0.016382711,-0.031750068,-0.04771824,-0.020213014,-0.012858613,-0.019773291,-0.032879073,-0.030136852,0.0683973,0.08199124,-0.0058657685,-0.03633551,0.58239233
MIR4422HG,-0.0045122067,0.010535115,0.008196239,-0.015718987,-0.023659425,-0.014342052,-0.010512164,-0.019194424,0.046896886,-0.01802199,-0.013844751,-0.016971672,-0.0046300157,-0.012300003,0.031815052,-0.0052830013,-0.006310996,-0.005772302,-0.0111868745,-0.004160031,-0.0071218666,-0.008459868,-0.0069669345,-0.011584666,-0.010618427,-0.0062243342,0.01153367,0.25442496,-0.012802491,0.052757937
AC119674.1,-0.0010921829,-0.0028277042,-0.0030330298,-0.0038048,-0.005726787,-0.0034715,-0.002544482,-0.0046460275,-0.0011756946,-0.0043622376,-0.0033511394,-0.004107997,-0.0011206989,-0.0029772269,-0.004011828,-0.0012787593,-0.001527577,-0.0013971893,-0.0027077869,-0.004525935,-0.0017238534,-0.002047718,-0.0016863499,-0.0028040775,-0.0025702056,0.16593562,-0.0027321402,-0.0016480346,-0.0030988508,-0.0020159378
TACSTD2,-0.006003885,-0.015544228,-0.016673006,-0.02091547,0.0138044935,-0.019083312,-0.013987344,-0.025539882,-0.006462961,-0.023979764,-0.018421626,-0.022582239,-0.0061606388,-0.01636623,-0.02205355,-0.0070294943,-0.008397312,-0.007680563,-0.014885073,-0.024879694,-0.009476276,-0.011256565,-0.009270097,-0.015414373,-0.014128752,0.5743733,0.036520228,0.07580474,-0.01703481,-0.011081901
JUN,-0.044952307,0.13158636,0.1075591,0.21445686,0.1893208,-0.0931522,-0.009731386,-0.11482709,-0.028650967,0.02227308,0.030155737,-0.10370976,-0.001019812,0.006209921,-0.051078167,-0.035013884,0.06755638,0.027597453,-0.027140737,-0.08076338,-0.0035329082,-0.051623244,0.0381171,-0.12846929,-0.016020022,-0.042170767,0.013091017,-0.04189455,-0.065589204,-0.035128534
L1TD1,-0.0082296515,0.003215653,0.011737329,-0.028669296,0.0032914795,0.33971307,-0.019172719,-0.03500809,0.019515524,-0.03286966,-0.02525098,-0.030953946,-0.008444518,-0.022433542,-0.012308479,-0.009635483,-0.011510397,-0.010527908,-0.020403307,-0.025967248,-0.012989332,-0.015429643,-0.012706746,-0.021128865,-0.01936662,-0.011352323,-0.020586856,-0.012418008,-0.023350036,0.052250173
USP1,0.0396204,0.012144309,0.011352009,-0.018803114,-0.007877089,0.026187474,0.026139874,-0.035880014,0.104412265,-0.024941105,0.016678415,-0.051479504,0.086867675,-0.024616318,0.022405256,-0.042758048,-0.013248881,0.03818035,-0.002243419,-0.039265636,0.1316431,0.018110236,0.0046580653,-0.09009514,-0.01914212,0.07801047,0.071988665,-0.018289374,-0.021596288,0.007918329
AK4,-0.006581864,-0.01704065,-0.0039044807,0.00033154243,0.13918711,-0.008293703,-0.015333895,-0.02799858,-0.0070851273,-0.026288299,-0.0070708757,-0.024756204,-0.0067537087,-0.017941762,0.009390891,0.024946433,0.07314814,-0.008419948,-0.016318055,-0.027274778,-0.010388533,-0.012340215,-0.010162542,-0.016898341,-0.015488908,-0.009079297,0.014879865,-0.009931632,-0.018674763,0.0089217
PDE4B,0.031986132,0.10873215,0.054040384,0.16549216,0.1916612,-0.044900477,-0.062951855,-0.0844445,-0.018115029,0.012145393,0.081345364,-0.071601674,-0.022362446,-0.019410247,-0.07417033,-0.037605792,-0.032714896,-0.013420315,0.00089744426,-0.13980134,-0.054989718,-0.042147778,0.017709665,-0.08525547,-0.03723482,0.047304858,0.06004058,-0.05336243,-0.030676248,0.03913188
TCTEX1D1,-0.00394384,-0.010210713,-0.010952183,-0.013738975,-0.006990199,-0.012535496,-0.009188025,-0.016776657,-0.004245381,-0.015751876,-0.012100823,-0.014833871,-0.0040468103,-0.010750668,-0.014486525,-0.0046175495,0.54517,-0.005045208,-0.009777723,-0.016342944,-0.0062247817,-0.007394231,-0.0060893716,-0.010125418,-0.009280918,-0.005440306,-0.00986567,-0.005950993,-0.011189867,-0.007279496
DEPDC1,-0.005477342,-0.014180984,-0.015210771,-0.019081194,-0.028720105,-0.017409747,-0.012760618,-0.023300055,0.46544233,-0.021876726,-0.01680605,-0.020601775,0.12889674,-0.014930879,-0.020119391,-0.006413009,-0.007660861,-0.0070069605,-0.013579668,-0.022697655,0.19808157,-0.010269361,0.11177689,-0.014062551,-0.012889673,-0.0075556873,-0.013701808,-0.00826495,-0.015540865,-0.010110008
ERICH3,-0.003091875,0.08873222,0.021692269,-0.010770989,-0.016212039,-0.00982751,-0.0072031543,-0.013152459,-0.0033282733,-0.012349044,-0.009486708,-0.011629326,-0.0031725825,-0.008428231,0.012107964,-0.003620043,-0.004324428,-0.0039553028,-0.0076655075,0.029525733,0.047087196,-0.005796893,-0.0047738976,-0.007938078,-0.0072760186,-0.0042650537,-0.0077344426,-0.004665425,-0.008772577,-0.0057069245
NEXN,-0.014591066,-0.01644939,-0.00075429684,-0.023658037,0.12087211,-0.0060300375,-0.018097712,-0.04825411,-0.01570671,-0.03892979,-0.032707937,-0.029851342,0.0018430394,-0.032950796,-0.022035653,-0.0017021854,0.017495107,-0.0044648885,-0.028583152,-0.041631646,0.021849262,-0.027356446,-0.022528863,0.31753042,-0.026454832,-0.020127509,-0.00064583455,-0.022016978,-0.041399125,0.030288674
