gene_name,ASDC,B intermediate,B memory,B naive,CD14 Mono,CD16 Mono,CD4 CTL,CD4 Naive,CD4 Proliferating,CD4 TCM,CD4 TEM,CD8 Naive,CD8 Proliferating,CD8 TCM,CD8 TEM,Eryth,HSPC,ILC,MAIT,NK,NK Proliferating,NK_CD56bright,Plasmablast,Platelet,Treg,cDC1,cDC2,dnT,gdT,pDC
MCM7,-9.1547794e-05,0.0012694532,0.0008667706,0.0064829173,-0.025802882,-0.00078641187,0.00011008813,0.0038064974,0.0018874501,-0.007802836,-0.0019323711,0.00038897354,0.0020235847,-0.001552895,0.0019279823,-9.293535e-05,0.0006511766,6.013159e-05,-0.0009201707,0.011903558,0.010049573,0.0004941047,0.00061662646,-0.0022748793,0.00041620014,-0.00010305019,-0.0012964017,0.0002229333,-0.00070667575,0.00018506919
STAG3,3.8814404e-05,0.0034082907,0.0135769565,0.055504832,-0.0318558,-0.0043946807,-0.0014199568,-0.006113393,0.00012843873,-0.0065927547,-0.0018385581,-0.0010399561,-2.5930556e-05,-0.0006856213,-0.0047971793,-8.929144e-05,-0.00017217896,-9.921169e-05,-0.0012760465,-0.0076613207,0.00017929671,-0.00025968038,-0.00017605525,-0.001508336,-0.0010109956,-0.00016369969,-0.0011857821,0.00013118552,-0.0005277609,-7.36195e-05
PILRA,-0.00028129763,-0.007741731,-0.010977719,-0.025802175,0.2817782,0.07615745,-0.0061747646,-0.058608115,-0.0003360315,-0.050806515,-0.013977589,-0.036424432,-0.00039988887,-0.009751305,-0.038751367,-0.00015481078,-0.0010604246,-0.00035742612,-0.009464806,-0.057242144,-0.0017127357,-0.003174104,-0.0013078386,-0.006037089,-0.008109896,-0.0005474559,0.0072738975,-0.0012476621,-0.012055966,-0.0027050963
NAMPT,-0.0001205981,-0.0071667014,-0.010628384,-0.025111912,0.33776367,0.03211867,-0.0062218267,-0.06188138,-0.00020634076,-0.052444365,-0.014414018,-0.03827433,-0.0002891328,-0.009900534,-0.03897106,-0.00024915359,-0.0010911478,-0.00016782309,-0.009196678,-0.06054171,-0.0013590796,-0.0032075064,-0.0011405817,-0.0062256143,-0.008904049,-0.00019476312,0.0033549939,-0.0012653962,-0.012349356,-0.0017138775
PRKAR2B,3.407056e-05,-0.0024758405,-0.0033048056,-0.007518229,-0.00065560866,0.0007156853,-0.0016338902,-0.016952425,-0.00011047625,-0.0146689825,-0.00399065,-0.010154046,-0.000104461375,-0.0025930663,-0.010423595,-6.237403e-05,0.0006324723,-6.9013244e-05,-0.002610594,-0.016165303,-0.00035289905,-0.00067937066,-0.0003744254,0.09568412,-0.0024915421,0.00040736963,0.0027200892,-0.0003758775,-0.0033248125,0.0008982566
LAMB4,-2.361801e-06,-6.349882e-05,-9.2111986e-05,-0.00021081162,-0.0011417691,0.0015483048,-4.993581e-05,-0.00046730516,-2.6992334e-06,-0.00040400628,0.0025174643,-0.00029171756,-3.2390415e-06,-7.746754e-05,-0.00031756252,-2.4293058e-06,-8.637569e-06,-2.699234e-06,-7.497138e-05,-0.00047202408,-1.32263e-05,-2.5507845e-05,-1.0324642e-05,-6.0664806e-05,-6.532168e-05,-4.453739e-06,-6.7143475e-05,-1.0122264e-05,-0.00010068025,-2.3078548e-05
LRRN3,-0.00014920275,-0.0037937392,-0.0054909894,-0.012256933,-0.06784491,-0.010544521,-0.0029938465,0.09176708,0.000105138504,-0.0014546091,-0.0043423614,0.080089845,-5.322766e-05,0.0037150034,-0.017484322,-7.4815114e-05,-0.00050498784,-0.00017051834,-0.0043770256,-0.027806709,-0.0007223676,-0.0016113806,-0.000639355,-0.0028615121,-0.0018966013,-0.00026134314,-0.004183526,0.0010725511,-0.0037951304,-0.0014356341
TFEC,-4.9219696e-05,0.0026372247,-0.0012690793,-0.018166495,0.24602893,-0.004930068,-0.004389208,-0.042769853,-0.00021368556,-0.036815852,-0.010136944,-0.026818745,-0.00030054533,-0.0069134883,-0.028332258,-0.00016251154,0.0005151738,-0.00026030984,-0.0068927975,-0.042132147,-0.0011476665,-0.0024033135,-0.00095413363,-0.004452578,-0.0058582607,-0.00041259453,0.005277885,-0.000910515,-0.008661874,0.00089478237
CAV2,-2.275017e-05,-0.0004188592,-0.0007339451,-0.0020306255,-0.006615552,-0.0010460762,-0.00048100456,-0.0043163677,-2.6000356e-05,-0.0037577366,-0.0010900573,-0.0028099734,-3.120029e-05,-0.0007462079,-0.0028872122,-2.3400276e-05,1.6454372e-06,-2.600031e-05,-0.00054839737,-0.0037511198,-0.00012740085,-0.00024570178,-9.9451514e-05,0.03375591,-0.00062920694,4.7514506e-05,-0.00041738825,-9.7501004e-05,-0.0006036572,-0.00022230191
CAV1,-2.07574e-05,-0.0002424241,0.0008195611,0.00090573746,-0.009135989,-0.0011936841,-0.0004388683,-0.003438068,-2.3722781e-05,-0.002498322,-0.000994577,-0.001945447,0.00022592756,-0.00020649158,-0.001820734,-2.1350463e-05,0.00035764222,-2.3722792e-05,-0.0006588972,-0.0032266162,0.0002050935,0.00027887442,0.0137139065,0.0019213894,-0.0005740881,-3.9142535e-05,-0.00046484053,0.009627319,-0.0008848533,-0.00020282832
TSPAN33,0.00016678343,0.010957969,0.008446782,0.035025638,-0.009302716,-0.0050390237,-0.0025173281,-0.017771149,-0.00014004255,-0.018932775,-0.00552449,-0.009814382,-6.488675e-05,-0.0031869703,-0.014277766,-0.00012603831,0.000115487645,-0.0001400426,-0.003656134,-0.02163064,-0.0004119448,-0.0009431723,-0.00037804956,0.05324419,-0.003067748,0.0036254518,0.01023757,-0.00038699052,-0.0044461046,-6.1590064e-05
CPA5,-6.4961976e-05,-0.0012526399,-0.001967914,-0.0053482736,-0.029149067,-0.004531822,-0.0013734817,0.0007749695,0.00023829004,0.008085305,0.00046239042,0.04778936,0.00011961479,0.0040998557,-0.004603708,-6.681812e-05,-0.00023757503,-7.424237e-05,-0.0012191033,-0.01211801,-0.0002861425,-0.0007015871,-0.00028397702,-0.0011981485,0.0072727255,-0.00012249956,-0.0018467717,0.00061718456,-0.0025378433,-0.00047521928
PLXNA4,0.0012767396,-0.0011768182,-0.0016618248,-0.0038924245,-0.021754174,-0.0033497738,-0.000719458,-0.0066187046,-1.1811626e-05,0.0039479355,-0.0020813148,-0.00079752057,-6.6405315e-05,-0.000616989,-0.0055133095,-4.980374e-05,-0.00017708083,-5.5338092e-05,-0.0015370012,0.019331755,0.000682072,0.004178958,-0.00021166744,-0.0002082268,-0.0013391733,-9.1307294e-05,-0.0009855318,-0.00013431726,-0.000884318,0.024516873
CALD1,-4.266125e-05,-0.00016221752,0.00024385435,-0.0025041716,-0.01482676,-0.0020512368,-0.0004642864,-0.0063383975,-4.8755963e-05,-0.004634044,-0.0017331808,-0.0032019562,-5.8507063e-05,-0.0010090641,-0.0037011693,-4.3880278e-05,-0.00015601897,-4.8756006e-05,-0.00094477757,-0.005048393,-0.00023890332,-0.00038108832,-0.00018649161,0.04937959,-0.0006932127,-8.044744e-05,-0.0010339214,0.000112317386,-0.0004903939,0.00038713307
TMEM140,-9.281606e-05,-0.000636003,-0.0014027635,-0.0024632288,-0.019871475,-0.001059802,-0.001103565,-0.009113942,-3.0357814e-05,-0.008616462,-0.0017663229,-0.0034406227,-5.960706e-05,-0.0006650464,-0.0013835594,-5.129752e-05,-0.000104969375,-0.000106075015,-0.0014967509,0.0011615561,1.9491548e-05,-0.00025225087,-3.9853327e-05,0.05822576,-0.0015533657,-0.00016082554,-0.0018096957,-0.0003153263,-0.0011820832,-0.00062869303
PTN,-5.0641806e-06,-0.00013615555,-0.00019750271,-0.00045201648,-0.0024481546,-0.00036621504,-0.00010707173,0.00032341803,-5.787639e-06,0.003490919,0.00094261405,0.0004672334,-6.9451903e-06,-0.0001661052,-0.00068091444,-5.2088576e-06,-1.852041e-05,-5.7876473e-06,0.0012052732,-0.0010121169,-2.8359334e-05,-5.4693064e-05,-2.2137567e-05,-0.00013007771,-0.00014006215,-9.549576e-06,-0.00014396847,-2.1703456e-05,-0.00021587969,-4.948393e-05
CLEC2L,2.9776267e-05,-0.00062062376,-0.0009554193,-0.0022524383,-0.009308177,-0.0016433112,-0.0005926438,-0.005139005,-3.2034855e-05,-0.0042631812,-0.0013430541,-0.0034621607,-3.844166e-05,-0.00091939454,-0.0031715538,-2.883129e-05,-0.000102511585,-3.2034844e-05,-0.0008897648,-0.0054359413,-0.00015697053,-0.00030272952,-0.00012253346,0.04340625,-0.0006497694,0.00011548466,-0.0007319195,-0.00012013116,-0.0011948975,-4.177117e-05
