gene_name,ASDC,B intermediate,B memory,B naive,CD14 Mono,CD16 Mono,CD4 CTL,CD4 Naive,CD4 Proliferating,CD4 TCM,CD4 TEM,CD8 Naive,CD8 Proliferating,CD8 TCM,CD8 TEM,Eryth,HSPC,ILC,MAIT,NK,NK Proliferating,NK_CD56bright,Plasmablast,Platelet,Treg,cDC1,cDC2,dnT,gdT,pDC
CCR7,-0.011869805,0.02403373,-0.0369751,-0.027426396,0.0020528603,-0.033478893,-0.032785572,0.14910626,-0.055068936,0.05450176,-0.0021469323,0.12052405,-0.032767054,-0.16796032,-0.021420745,-0.069936335,-0.010769953,0.038468305,-0.0024516948,-0.020833123,-1.1096609e-09,0.08310474,-0.008021845,0.0037115559,0.0475471,0.010155027,-0.006859206,-0.001248822,-0.082551315,-0.02164039
CAVIN1,5.3918675e-10,1.6147932e-10,-1.3117219e-11,1.2757843e-10,1.5179152e-10,2.125845e-10,-8.298914e-11,6.5602596e-10,-1.00540506e-10,0.0004162416,-2.382453e-10,0.0008664743,-6.402843e-11,-8.2255497e-10,2.3090642e-11,-7.880422e-10,-0.13539602,-9.012799e-11,2.124069e-10,-8.606281e-11,-6.811535e-12,7.619912e-10,-2.8457078e-10,-3.66422e-10,3.2777128e-11,4.1392115e-10,-5.298904e-10,3.4112396e-10,1.4963646e-10,3.6379788e-11
CCR10,8.577971e-10,-0.018234074,-0.0017886279,-0.011790276,8.056785e-05,-0.0013503417,-1.171069e-09,-0.022882765,0.033954035,-0.003949534,-0.0057769604,1.1705952e-09,-0.014867453,-0.0074635795,0.0006274126,7.16402e-11,-2.202452e-10,-1.1716639e-09,7.8427165e-10,0.0006836207,-1.7833837e-10,0.026999403,0.010177483,-1.1450688e-11,-0.014767837,-1.4066852e-10,1.3648693e-10,-1.1912266e-09,-1.1956168e-10,0.011401507
BRCA1,0.005836031,0.012440921,0.03890439,0.0049363687,-0.006964548,-0.004057295,-0.0036966158,0.005816619,0.11049474,0.017100696,0.008799516,0.010773495,-0.029853363,0.0060654874,0.0084830765,-1.432804e-09,-0.028031288,-0.029989019,-0.004564753,-0.008331291,0.028793614,-0.03752957,0.011038231,2.756085e-05,0.020342674,0.017187258,-0.0041443,0.027353087,-0.011967142,-0.021077424
PPY,1.7155942e-10,1.8025598e-10,-1.3465645e-10,1.9136766e-10,-8.831507e-11,-9.110764e-11,-1.1065219e-10,1.1714749e-11,3.3866276e-10,1.530265e-10,1.29952e-10,8.926709e-11,-2.386514e-10,3.195048e-10,-3.4058698e-10,1.1641532e-10,4.71954e-11,-3.6051195e-10,1.2101066e-10,-3.6884062e-11,-1.04030715e-10,-3.6688466e-10,-4.1392115e-11,5.534499e-11,2.6221703e-10,0.14135459,-2.408593e-11,5.4688126e-10,2.1867202e-10,-4.0472514e-10
SLC4A1,-5.882037e-10,1.574306e-10,-6.55861e-11,2.1263073e-11,9.2329394e-11,-1.41723e-10,2.3052539e-11,2.028116e-10,-1.05832114e-10,2.3036248e-11,1.08293326e-10,2.5767818e-11,-6.184564e-10,5.2684305e-11,4.6181284e-11,0.11815066,0.0027650075,-6.759599e-11,1.1437295e-10,0.002229814,-1.04030715e-10,-1.41109485e-11,2.0696058e-11,-2.3855598e-10,9.494065e-11,-4.268562e-10,-8.430075e-11,-2.59904e-10,-1.5102528e-10,2.3283064e-10
RUNDC3A-AS1,3.063561e-10,-9.3883325e-11,-7.5424014e-11,5.9536605e-11,-1.00358034e-10,-7.971919e-11,-4.495245e-11,-1.05432746e-10,-3.1749634e-11,-0.011737422,0.0019343495,-0.0004892266,-2.7648639e-11,1.6994937e-11,1.1064266e-10,-1.11937806e-10,2.5170881e-11,2.2531997e-11,1.021187e-10,-2.9199882e-11,-4.7061514e-11,2.7780929e-11,-5.6914157e-11,5.2482317e-11,2.9386393e-11,-1.6815546e-10,-2.3584138e-11,-2.382453e-10,4.7588697e-11,1.2369128e-10
SLC25A39,0.031852692,0.027589167,-0.0027538796,0.019091412,0.0037723982,0.012918914,0.0054802825,-0.009525537,-0.007302085,0.014015497,0.0030645102,-0.008591745,-0.0058359182,-0.013639588,0.010709898,-0.011976943,-0.0112286415,-0.019285627,-0.007868509,0.0034107587,0.0019192965,-0.03107413,0.011392381,-0.011482798,0.026497649,0.0048525515,-0.0044742157,0.0755606,-0.0048357076,-0.012138304
GRN,-0.031281494,-0.0040104743,-0.020246828,-0.012659326,0.004920076,-0.013016095,0.0086683445,-0.0046028257,-0.028871441,-0.004073347,-0.00970127,-0.0070229913,-0.0038551919,0.010238089,-0.004524502,0.076371625,-0.0013406749,0.011114524,0.0049057747,-0.0073223254,0.020371042,0.0029718962,-0.008277574,-0.021404834,0.016423773,-0.012632532,0.014037688,-0.021568507,-0.02062242,-0.00948151
ITGA2B,5.3918675e-10,3.0793731e-10,-0.00062868005,0.00075828633,-0.0015731993,-0.00038024978,-7.561233e-10,-0.0005988983,0.0008859662,5.462881e-10,-0.00042270098,-1.1264217e-09,-2.3283064e-10,-1.903433e-10,6.46538e-10,-1.8805552e-10,-0.008957966,2.5235838e-09,-0.016545331,0.0010117216,-4.3717668e-10,0.009033849,-2.3486564e-05,0.0076394756,6.6006356e-10,-0.0043825977,4.767007e-10,-3.3029462e-10,1.00683524e-10,-0.0035430132
KIF18B,7.3525463e-11,-1.12659986e-10,1.1805497e-10,1.0418905e-10,-9.985625e-11,-2.3029988e-10,4.149457e-11,1.3471962e-10,0.1683886,-1.4809017e-10,3.0186764e-10,4.822263e-10,-0.029296871,-5.7995225e-10,6.927193e-11,2.149206e-10,1.5102528e-10,1.8025598e-10,2.042374e-10,-1.3831523e-10,-0.041319057,-3.809956e-10,0.005468964,1.3359135e-11,-6.3293766e-11,5.1740143e-11,-1.3648693e-10,2.8968464e-10,3.775632e-11,7.2759576e-11
HEXIM1,0.0020089496,0.020191697,-0.004706777,0.022773378,-0.00096080167,0.016485956,0.040804073,-0.005242937,-0.0034834584,-0.032048773,0.030290373,0.029149825,0.01301186,0.015301337,0.015853114,-0.075097255,0.0053014974,0.013427821,0.011942355,0.019702215,-0.004408186,0.012067138,-0.006859342,0.004286834,0.0063275294,0.008102082,-0.0049391305,-0.033211116,0.019995337,-0.032537106
MYL4,3.3086459e-10,1.3988616e-10,2.7874092e-11,-3.827353e-11,1.2042965e-11,0.0022758844,-6.281817e-11,-5.8573745e-12,-6.349927e-11,0.0075898725,8.934199e-11,3.950011e-10,2.910383e-11,1.8014634e-10,9.717312e-11,0.045162484,7.1970935e-05,-2.47852e-10,-2.7367814e-10,1.8297953e-11,-0.0017590589,1.6933138e-10,-1.2935036e-11,-0.03735938,3.3907377e-11,-7.761022e-11,5.218618e-11,-2.707333e-10,6.214061e-11,1.6734703e-10
ITGB3,-1.102882e-09,2.9291597e-10,-1.8856003e-10,-2.179465e-10,-7.8279265e-11,0.0009548691,1.8442031e-11,3.690146e-10,-0.00984545,2.7314406e-10,-1.8409865e-10,1.1043351e-10,-1.1641532e-11,-1.8354533e-10,3.1845845e-10,2.865608e-10,1.57318e-10,-6.609386e-10,-2.450849e-10,1.00662756e-10,-1.9815374e-10,5.044664e-10,1.6039445e-10,0.011928145,4.973082e-10,4.5272626e-11,-1.6057286e-11,-3.4653863e-10,-1.3843984e-10,-0.00071419857
