gene_name,ASDC,B intermediate,B memory,B naive,CD14 Mono,CD16 Mono,CD4 CTL,CD4 Naive,CD4 Proliferating,CD4 TCM,CD4 TEM,CD8 Naive,CD8 Proliferating,CD8 TCM,CD8 TEM,Eryth,HSPC,ILC,MAIT,NK,NK Proliferating,NK_CD56bright,Plasmablast,Platelet,Treg,cDC1,cDC2,dnT,gdT,pDC
BTLA,0.0017789912,0.014130248,0.018958118,0.054461885,-0.026891788,-0.010839997,-0.0036748867,-0.0007824559,-0.0008011423,-0.0062908255,-0.003410202,-0.00028979758,-0.0006942089,-0.0052366997,-0.00844802,-0.0015317261,-0.002179799,-0.0018263081,-0.0030208027,-0.01557873,-0.0027688907,-0.0022189855,0.010939589,-0.0062936856,-0.005061682,0.012979416,-0.0063942345,-0.002533248,-0.004907597,0.008427216
ZNF80,-0.0005868302,-0.0038298743,-0.0043858313,-0.0067640333,-0.014331145,-0.005682983,-0.0031194866,-0.006361024,-0.0006794866,-0.0009140702,-0.005312337,0.00060716295,-0.00061771425,0.010759426,0.015203557,-0.00080302893,-0.0011427768,-0.0009574638,-0.0035209623,0.009969133,0.0049485015,-0.0020384786,-0.0013898707,-0.00010404964,-0.003181237,-0.0011118922,-0.0035827807,0.026118781,0.0047875466,-0.0019766996
TIGIT,-0.0013485897,-0.004802346,-0.009011563,-0.013543184,-0.02988292,-0.012263382,-0.0065865642,-0.021469498,0.0036995267,0.0026585027,-0.004240828,-0.016114414,0.0010763274,0.0009152716,0.039807856,-0.0011803922,-0.0026262307,-0.002200351,-0.0074045616,0.048612032,0.0037867937,-0.00064250466,-0.002725592,-0.0029888172,0.018488232,-0.0023972087,-0.0073410165,0.018689666,0.013926978,-0.0028917359
CD80,-0.00046503695,0.013344389,0.015691306,0.00038252887,0.014771564,0.011170004,-0.0024720614,-0.007783281,-0.00053846434,-0.0034339065,-0.004209875,-0.0061923913,-0.00048951915,8.272074e-06,-0.005923169,-0.00063636585,-0.0009056093,-0.00075874646,-0.0027902697,-0.0074161137,-0.0011503572,-0.0016154042,-0.0011014171,-0.0029860258,-0.0025210287,-0.000881129,0.0033403062,-0.0010524689,-0.0036224362,0.00023683897
HGD,-0.00055003515,-0.0027367736,-0.004110776,-0.006339893,-0.011027543,-0.005326611,-0.0029238162,-0.009205828,-0.0006368747,-0.008192558,-0.0049792365,-0.007324148,-0.0005789815,-0.0039659757,-0.0070055895,-0.0007526675,-0.0010711184,-0.0008974282,-0.0033001846,-0.008771527,-0.0013606126,-0.0019106226,-0.001302715,0.10903665,-0.002981726,-0.001042163,-0.0033580826,-0.0012448082,-0.0042844648,-0.001852744
POLQ,-0.00042127504,-0.0027493269,-0.0031484559,-0.002320607,-0.00854206,-0.0040796488,-0.0022393663,-0.0047713933,0.018881561,-0.0062747435,-0.0038136023,-0.005609616,0.00953229,-0.001015664,-0.0028419937,-0.00057647086,0.00015009909,-0.0006873277,-0.0025276218,-0.0067182165,0.029113626,0.0026674927,0.0033857408,-0.0027049866,-0.002283705,-0.0007982014,-0.0012081669,0.0026027567,-0.0032815177,0.0022806195
EAF2,0.0027187194,0.031398144,0.020419663,0.08481273,0.0018336623,0.019085223,-0.010157344,-0.024635922,-0.0012685459,-0.024432953,-0.012110452,-0.01988958,-0.001600038,-0.00982484,-0.016902542,-0.0020555095,0.002597726,-0.0006543792,-0.007851306,-0.027653357,-0.0015650466,-0.0036593166,0.023655271,-0.0076758787,-0.008719872,-0.002341825,0.0059563634,-0.0029235675,-0.010692898,0.004137823
CD86,0.0033470308,0.001953928,0.013005514,-0.012863712,0.102415994,0.063639335,-0.008352252,-0.026906995,-0.0018148969,-0.025164293,-0.015644519,-0.021066321,-0.0011856838,-0.011998335,-0.020399572,-0.00061331474,-0.0033653958,-0.0028196743,-0.010369154,-0.026067214,-0.004103363,-0.005233577,-0.00039455516,-0.00889776,-0.0093684485,0.0111151105,0.039144207,-0.0030223292,-0.01301472,-0.0019542298
CSTA,-0.0013144221,-0.0120681785,-0.013856423,-0.020472066,0.22098818,0.05149898,-0.011251353,-0.034717854,-0.0023177068,-0.027474856,-0.01712779,-0.026882099,-0.002322408,-0.013288579,-0.02331905,-0.00021472668,-0.003447538,-0.0033730743,-0.012518861,-0.027039642,-0.004852647,-0.006691266,-0.004955859,-0.008327112,-0.009790991,-0.002192548,0.04215148,-0.0028981515,-0.015770279,-0.006150424
MYLK,0.00027824464,-0.0042904243,-0.004949543,-0.008256096,-0.014668811,-0.007229387,-0.003968346,-0.012494413,-0.0008643913,-0.011119073,-0.0060832566,-0.00914011,-0.00078580406,-0.0053828084,-0.008356521,-0.0010215527,-0.00050198415,-0.0012179889,-0.0044790865,-0.01098204,-0.0010958557,-0.0025931739,-0.0017680702,0.124683455,-0.00324236,0.006200249,-0.0019011617,-0.00056647306,-0.0058150156,0.0016114458
